ID,experimental_replicate,concentration,ecuatorial,polar
21,2,1,33.42,33.42
21,2,1,33.87,33.87
22,2,1,34.03,34.03
22,2,1,30.85,30.85
22,2,1,35.22,35.22
23,2,1,20.58,20.58
23,2,1,18.25,18.25
23,2,1,25.07,25.07
24,2,1,24.31,24.31
24,2,1,25.34,25.34
24,2,1,27.11,27.11
25,2,1,25.74,25.74
25,2,1,26.02,26.02
25,2,1,23.9,23.9
26,2,1,24.47,24.47
26,2,1,21.74,21.74
26,2,1,21.73,21.73
27,2,1,26.87,26.87
27,2,1,27.08,27.08
27,2,1,23.67,23.67
28,2,1,39.66,39.66
28,2,1,38.68,38.68
28,2,1,39.83,39.83
29,2,1,27.32,27.32
29,2,1,27.88,27.88
29,2,1,26.49,26.49
30,2,1,20.62,20.62
30,2,1,20.62,20.62
30,2,1,20.62,20.62
31,2,1,24.45,24.45
31,2,1,23.28,23.28
31,2,1,26.42,26.42
32,2,1,32.87,32.87
32,2,1,33.91,33.91
32,2,1,32.39,32.39
33,2,1,22.93,22.93
33,2,1,25.06,25.06
33,2,1,26.24,26.24
34,2,1,26.06,26.06
34,2,1,27.88,27.88
34,2,1,26.98,26.98
35,2,1,25.23,25.23
35,2,1,22.93,22.93
35,2,1,25.82,25.82
36,2,1,25.04,25.04
36,2,1,25.39,25.39
36,2,1,22.87,22.87
37,2,1,37.58,37.58
37,2,1,27.95,27.95
37,2,1,30.3,30.3
38,2,1,19.23,19.23
38,2,1,19.59,19.59
38,2,1,20.74,20.74
39,2,1,26.18,26.18
39,2,1,26.69,26.69
39,2,1,25.74,25.74
40,2,1,23.83,23.83
40,2,1,26.21,26.21
40,2,1,23.09,23.09
41,2,1,28.23,28.23
41,2,1,28.03,28.03
41,2,1,28.66,28.66
42,2,1,26.15,26.15
42,2,1,25.6,25.6
42,2,1,24.27,24.27
43,2,1,28.46,28.46
43,2,1,32.3,32.3
43,2,1,34.41,34.41
44,2,1,24.35,24.35
44,2,1,25.92,25.92
44,2,1,24.39,24.39
45,2,1,23.58,23.58
45,2,1,20.55,20.55
45,2,1,21.67,21.67
46,2,1,34.14,34.14
46,2,1,36.6,36.6
46,2,1,31.75,31.75
47,2,1,37.98,37.98
47,2,1,37.14,37.14
47,2,1,37.91,37.91
48,2,1,46.78,46.78
48,2,1,41.09,41.09
48,2,1,41.82,41.82
49,2,1,27.57,27.57
49,2,1,27.58,27.58
49,2,1,25.89,25.89
50,2,1,24.38,24.38
50,2,1,24.95,24.95
50,2,1,26.02,26.02
1,2,5,17.18,17.18
1,2,5,17.8,17.8
1,2,5,17.43,17.43
2,2,5,20.98,20.98
2,2,5,24.02,24.02
2,2,5,20.76,20.76
3,2,5,25.15,25.15
3,2,5,20.94,20.94
3,2,5,23.22,23.22
4,2,5,22.28,22.28
4,2,5,19.76,19.76
4,2,5,24.46,24.46
5,2,5,13.86,13.86
5,2,5,13.86,13.86
5,2,5,13.86,13.86
6,2,5,20.9,20.9
6,2,5,22.73,22.73
6,2,5,20.74,20.74
7,2,5,20.96,20.96
7,2,5,19.99,19.99
7,2,5,19.89,19.89
8,2,5,20.33,20.33
8,2,5,18.12,18.12
8,2,5,18.3,18.3
9,2,5,18.52,18.52
9,2,5,23.49,23.49
9,2,5,18.97,18.97
10,2,5,19.97,19.97
10,2,5,19.97,19.97
10,2,5,19.97,19.97
11,2,5,17.96,17.96
11,2,5,19.47,19.47
11,2,5,20.8,20.8
12,2,5,15.63,15.63
12,2,5,11.93,11.93
12,2,5,12.66,12.66
13,2,5,11.76,11.76
13,2,5,15.02,15.02
13,2,5,15.08,15.08
14,2,5,19.05,19.05
14,2,5,19.29,19.29
14,2,5,19.54,19.54
15,2,5,17.03,17.03
15,2,5,14.5,14.5
15,2,5,13.86,13.86
16,2,5,20.64,20.64
16,2,5,17.25,17.25
16,2,5,21.07,21.07
17,2,5,18.59,18.59
17,2,5,16.59,16.59
17,2,5,17.79,17.79
18,2,5,19.35,19.35
18,2,5,19.56,19.56
18,2,5,18.36,18.36
19,2,5,17.1,17.1
19,2,5,16.17,16.17
19,2,5,17.2,17.2
20,2,5,16.33,16.33
20,2,5,17.08,17.08
20,2,5,18.6,18.6
21,2,5,18.41,18.41
21,2,5,19.6,19.6
21,2,5,20.08,20.08
22,2,5,17.67,17.67
22,2,5,19.61,19.61
22,2,5,19.63,19.63
23,2,5,14.03,14.03
23,2,5,13.39,13.39
23,2,5,11.47,11.47
24,2,5,13.98,13.98
24,2,5,12.92,12.92
24,2,5,14.54,14.54
25,2,5,12.54,12.54
25,2,5,13.16,13.16
25,2,5,14.34,14.34
26,2,5,8.97,8.97
26,2,5,10.42,10.42
26,2,5,12.26,12.26
27,2,5,12.33,12.33
27,2,5,12.54,12.54
27,2,5,13.43,13.43
28,2,5,22.64,22.64
28,2,5,19.03,19.03
28,2,5,22.05,22.05
29,2,5,14.72,14.72
29,2,5,15.43,15.43
29,2,5,15.34,15.34
30,2,5,8.9,8.9
30,2,5,10.79,10.79
30,2,5,11.23,11.23
31,2,5,12.55,12.55
31,2,5,12.52,12.52
31,2,5,11.3,11.3
32,2,5,17.73,17.73
32,2,5,15.79,15.79
32,2,5,17.88,17.88
33,2,5,13.52,13.52
33,2,5,15.23,15.23
33,2,5,15.36,15.36
34,2,5,13.47,13.47
34,2,5,13.02,13.02
34,2,5,15.33,15.33
35,2,5,13.48,13.48
35,2,5,15.33,15.33
35,2,5,15.34,15.34
36,2,5,15.07,15.07
36,2,5,15.02,15.02
36,2,5,15.32,15.32
37,2,5,18.65,18.65
37,2,5,20.82,20.82
37,2,5,18.67,18.67
38,2,5,9.82,9.82
38,2,5,12.38,12.38
38,2,5,9.98,9.98
39,2,5,14.38,14.38
39,2,5,15.3,15.3
39,2,5,14.32,14.32
40,2,5,15.1,15.1
40,2,5,14.8,14.8
40,2,5,16.08,16.08
41,2,5,16.43,16.43
41,2,5,17.52,17.52
41,2,5,15.81,15.81
42,2,5,15.96,15.96
42,2,5,14.07,14.07
42,2,5,15.97,15.97
43,2,5,18.79,18.79
43,2,5,21.56,21.56
43,2,5,21.03,21.03
44,2,5,14.58,14.58
44,2,5,14.92,14.92
44,2,5,13.18,13.18
45,2,5,11.3,11.3
45,2,5,10.9,10.9
45,2,5,10.57,10.57
46,2,5,17.55,17.55
46,2,5,19.75,19.75
46,2,5,21.35,21.35
47,2,5,19.31,19.31
47,2,5,22.09,22.09
47,2,5,16.85,16.85
48,2,5,28.4,28.4
48,2,5,23.12,23.12
48,2,5,22.12,22.12
49,2,5,15.54,15.54
49,2,5,17.82,17.82
49,2,5,16.3,16.3
50,2,5,20.56,20.56
50,2,5,17.28,17.28
50,2,5,19.87,19.87
